,AppNumber,ApplicantType,ApprovedMatching,ApprovedOutright,AwardMatching,AwardOutright,BeginGrant,CouncilDate,Discipline,DisciplineCount,Division,EndGrant,InstCity,InstCountry,InstPostalCode,InstState,Institution,OrganizationType,OriginalAmount,Participant,ParticipantCount,PrimaryDiscipline,Program,ProjectDesc,ProjectTitle,SupplementCount,ToSupport,YearAwarded
250,FT-10008-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Flagstaff,USA,86011-0001,AZ,Northern Arizona University,University,2000.0000,"{'Firstname': 'Larry', 'Lastname': 'McFarlane', 'Institution': 'Northern Arizona University', 'City': 'Flagstaff', 'State': 'AZ', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Summer Stipends,{},Title not available,0,{},1967
251,FT-10012-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Los Angeles,USA,90041-3314,CA,Occidental College,Four-Year College,2000.0000,"{'Firstname': 'Norman', 'Lastname': 'Cohen', 'Institution': 'Occidental College', 'City': 'Los Angeles', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Summer Stipends,{},Title not available,0,{},1967
252,FT-10013-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'British Literature'},1,Research Programs,1967-09-30T00:00:00,La Jolla,USA,92093-0013,CA,"University of California, San Diego",University,2000.0000,"{'Firstname': 'Thomas', 'Lastname': 'Dunseath', 'Institution': 'University of California, San Diego', 'City': 'La Jolla', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,British Literature,Summer Stipends,{},Title not available,0,{},1967
253,FT-10015-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-30T00:00:00,1967-01-12,{'Name': 'American Literature'},1,Research Programs,1967-09-30T00:00:00,Claremont,USA,91711-5929,CA,Claremont McKenna College,Four-Year College,2000.0000,"{'Firstname': 'Robert', 'Lastname': 'Fossum', 'Institution': 'Claremont McKenna College', 'City': 'Claremont', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-30T00:00:00'}",1,American Literature,Summer Stipends,{},Title not available,0,{},1967
254,FT-10017-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Sacramento,USA,95819-2694,CA,"California State University, Sacramento",University,2000.0000,"{'Firstname': 'Frank', 'Lastname': 'Garosi', 'Institution': 'California State University, Sacramento', 'City': 'Sacramento', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Summer Stipends,{},Title not available,0,{},1967
255,FT-10019-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-30T00:00:00,1967-01-12,{'Name': 'British Literature'},1,Research Programs,1967-09-30T00:00:00,Long Beach,USA,90840-0004,CA,"California State University, Long Beach",University,2000.0000,"{'Firstname': 'Helen', 'Lastname': 'Gilde', 'Institution': 'California State University, Long Beach', 'City': 'Long Beach', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-30T00:00:00'}",1,British Literature,Summer Stipends,{},Title not available,0,{},1967
256,FT-10021-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'French Literature'},1,Research Programs,1967-09-30T00:00:00,Riverside,USA,92521-0001,CA,"University of California, Riverside",University,2000.0000,"{'Firstname': 'Robert', 'Lastname': 'Griffin', 'Institution': 'University of California, Riverside', 'City': 'Riverside', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,French Literature,Summer Stipends,{},Title not available,0,{},1967
257,FT-10025-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-30T00:00:00,1967-01-12,{'Name': 'French Literature'},1,Research Programs,1967-09-01T00:00:00,Irvine,USA,92697-1900,CA,"University of California, Irvine",University,2000.0000,"{'Firstname': 'Alice', 'Lastname': 'Laborde', 'Institution': 'University of California, Irvine', 'City': 'Irvine', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-30T00:00:00'}",1,French Literature,Summer Stipends,{},Title not available,0,{},1967
258,FT-10029-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Classics'},1,Research Programs,1967-09-30T00:00:00,Santa Barbara,USA,93106-0001,CA,"University of California, Santa Barbara",University,2000.0000,"{'Firstname': 'David', 'Lastname': 'Young', 'Institution': 'University of California, Santa Barbara', 'City': 'Santa Barbara', 'State': 'CA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Classics,Summer Stipends,{},Title not available,0,{},1967
259,FT-10032-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Social Sciences, General'}",1,Research Programs,1967-09-30T00:00:00,Boulder,USA,80309-0001,CO,"University of Colorado, Boulder",University,2000.0000,"{'Firstname': 'Courtland', 'Lastname': 'Peterson', 'Institution': 'University of Colorado, Boulder', 'City': 'Boulder', 'State': 'CO', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Social Sciences, General",Summer Stipends,{},Title not available,0,{},1967
260,FT-10037-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Washington,USA,20052-0001,DC,George Washington University,University,2000.0000,"{'Firstname': 'Robert', 'Lastname': 'Kenny', 'Institution': 'George Washington University', 'City': 'Washington', 'State': 'DC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Summer Stipends,{},Title not available,0,{},1967
261,FT-10041-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Washington,USA,20017-1004,DC,"Trinity University, District of Columbia",Four-Year College,2000.0000,"{'Firstname': 'Jean', 'Lastname': 'Willke', 'Institution': 'Trinity University, District of Columbia', 'City': 'Washington', 'State': 'DC', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Summer Stipends,{},Title not available,0,{},1967
262,FT-10043-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'British Literature'},1,Research Programs,1967-09-30T00:00:00,St. Petersburg,USA,33711-4700,FL,Eckerd College,Four-Year College,2000.0000,"{'Firstname': 'Robert', 'Lastname': 'Detweiler', 'Institution': 'Eckerd College', 'City': 'St. Petersburg', 'State': 'FL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,British Literature,Summer Stipends,{},Title not available,0,{},1967
263,FT-10045-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'British Literature'},1,Research Programs,1967-09-30T00:00:00,Miami,USA,33054-6498,FL,St. Thomas University,University,2000.0000,"{'Firstname': 'John', 'Lastname': 'Gardner', 'Institution': 'St. Thomas University', 'City': 'Miami', 'State': 'FL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,British Literature,Summer Stipends,{},Title not available,0,{},1967
264,FT-10049-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'British Literature'},1,Research Programs,1967-09-30T00:00:00,Tampa,USA,33620-9951,FL,University of South Florida,University,2000.0000,"{'Firstname': 'William', 'Lastname': 'Scheuerle', 'Institution': 'University of South Florida', 'City': 'Tampa', 'State': 'FL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,British Literature,Summer Stipends,{},Title not available,0,{},1967
265,FT-10053-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Gainesville,USA,32611-0001,FL,University of Florida,Center For Advanced Study/Research Institute,2000.0000,"{'Firstname': 'George', 'Lastname': 'Winius', 'Institution': 'University of Florida', 'City': 'Gainesville', 'State': 'FL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Summer Stipends,{},Title not available,0,{},1967
266,FT-10061-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Social Sciences, General'}",1,Research Programs,1967-09-30T00:00:00,Normal,USA,61790-3040,IL,Illinois State University,University,2000.0000,"{'Firstname': 'Taimi', 'Lastname': 'Ranta', 'Institution': 'Illinois State University', 'City': 'Normal', 'State': 'IL', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Social Sciences, General",Summer Stipends,{},Title not available,0,{},1967
267,FT-10083-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Decorah,USA,52101-1041,IA,Luther College,Four-Year College,2000.0000,"{'Firstname': 'John', 'Lastname': 'Sieber', 'Institution': 'Luther College', 'City': 'Decorah', 'State': 'IA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Summer Stipends,{},Title not available,0,{},1967
268,FT-10091-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Arts, General'}",1,Research Programs,1967-09-30T00:00:00,Lexington,USA,40506-0001,KY,University of Kentucky,University,2000.0000,"{'Firstname': 'Eric', 'Lastname': 'Hicks', 'Institution': 'University of Kentucky', 'City': 'Lexington', 'State': 'KY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Arts, General",Summer Stipends,{},Title not available,0,{},1967
269,FT-10093-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,New Orleans,USA,70118-5698,LA,Tulane University,Center For Advanced Study/Research Institute,2000.0000,"{'Firstname': 'Victor', 'Lastname': 'Voegeli', 'Institution': 'Tulane University', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Summer Stipends,{},Title not available,0,{},1967
270,FT-10095-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Comparative Literature'},1,Research Programs,1967-09-30T00:00:00,College Park,USA,20742-0001,MD,University of Maryland University College,Four-Year College,2000.0000,"{'Firstname': 'Kariofilis', 'Lastname': 'Mitsakis', 'Institution': 'University of Maryland University College', 'City': 'College Park', 'State': 'MD', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Comparative Literature,Summer Stipends,{},Title not available,0,{},1967
271,FT-10097-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Classics'},1,Research Programs,1967-09-30T00:00:00,Baltimore,USA,21210-2601,MD,Loyola University Maryland,Four-Year College,2000.0000,"{'Firstname': 'Jerome', 'Lastname': ""O'Malley"", 'Institution': 'Loyola University Maryland', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Classics,Summer Stipends,{},Title not available,0,{},1967
272,FT-10101-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'French Literature'},1,Research Programs,1967-09-30T00:00:00,Northampton,USA,01063-0001,MA,Smith College,Four-Year College,2000.0000,"{'Firstname': 'Marie-Rose', 'Lastname': 'Carre', 'Institution': 'Smith College', 'City': 'Northampton', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,French Literature,Summer Stipends,{},Title not available,0,{},1967
273,FT-10107-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Amherst,USA,01003,MA,"University of Massachusetts, Amherst",University,2000.0000,"{'Firstname': 'Robert', 'Lastname': 'Hart', 'Institution': 'University of Massachusetts, Amherst', 'City': 'Amherst', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Summer Stipends,{},Title not available,0,{},1967
274,FT-10109-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Norton,USA,02766-2322,MA,Wheaton College,Four-Year College,2000.0000,"{'Firstname': 'Paul', 'Lastname': 'Helmreich', 'Institution': 'Wheaton College', 'City': 'Norton', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Summer Stipends,{},Title not available,0,{},1967
275,FT-10111-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Social Sciences, General'}",1,Research Programs,1967-09-30T00:00:00,Wellesley,USA,02481-8203,MA,Wellesley College,Four-Year College,2000.0000,"{'Firstname': 'Alan', 'Lastname': 'Schechter', 'Institution': 'Wellesley College', 'City': 'Wellesley', 'State': 'MA', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Social Sciences, General",Summer Stipends,{},Title not available,0,{},1967
276,FT-10115-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Comparative Literature'},1,Research Programs,1967-09-30T00:00:00,Rochester,USA,48063,MI,Oakland University,University,2000.0000,"{'Firstname': 'John', 'Lastname': 'Blair', 'Institution': 'Oakland University', 'City': 'Rochester', 'State': 'MI', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Comparative Literature,Summer Stipends,{},Title not available,0,{},1967
277,FT-10125-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Mississippi State,USA,39762-9998,MS,Mississippi State University,University,2000.0000,"{'Firstname': 'Thomas', 'Lastname': 'Connelly', 'Institution': 'Mississippi State University', 'City': 'Mississippi State', 'State': 'MS', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Summer Stipends,{},Title not available,0,{},1967
278,FT-10127-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'U.S. History'},1,Research Programs,1967-09-30T00:00:00,Hattiesburg,USA,39406-0001,MS,University of Southern Mississippi,University,2000.0000,"{'Firstname': 'William', 'Lastname': 'Scarborough', 'Institution': 'University of Southern Mississippi', 'City': 'Hattiesburg', 'State': 'MS', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,U.S. History,Summer Stipends,{},Title not available,0,{},1967
279,FT-10133-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'History, General'}",1,Research Programs,1967-09-30T00:00:00,Kansas City,USA,64110-2446,MO,"University of Missouri, Kansas City",University,2000.0000,"{'Firstname': 'Sheldon', 'Lastname': 'Watts', 'Institution': 'University of Missouri, Kansas City', 'City': 'Kansas City', 'State': 'MO', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"History, General",Summer Stipends,{},Title not available,0,{},1967
280,FT-10151-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'American Literature'},1,Research Programs,1967-09-30T00:00:00,Buffalo,USA,14222-1004,NY,"SUNY Research Foundation, University at Buffalo",Four-Year College,2000.0000,"{'Firstname': 'John', 'Lastname': 'Aiken', 'Institution': 'SUNY Research Foundation, University at Buffalo', 'City': 'Buffalo', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,American Literature,Summer Stipends,{},Title not available,0,{},1967
281,FT-10155-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'Philosophy of Religion'},1,Research Programs,1967-09-30T00:00:00,Keula Park,USA,14478,NY,Keuka College,Four-Year College,2000.0000,"{'Firstname': 'James', 'Lastname': 'Graby', 'Institution': 'Keuka College', 'City': 'Keula Park', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,Philosophy of Religion,Summer Stipends,{},Title not available,0,{},1967
282,FT-10161-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Arts, General'}",1,Research Programs,1967-09-30T00:00:00,Brooklyn,USA,11210-2850,NY,"CUNY Research Foundation, Brooklyn College",Two-year College,2000.0000,"{'Firstname': 'Michael', 'Lastname': 'Mallory', 'Institution': 'CUNY Research Foundation, Brooklyn College', 'City': 'Brooklyn', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Arts, General",Summer Stipends,{},Title not available,0,{},1967
283,FT-10167-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,{'Name': 'History of Religion'},1,Research Programs,1967-09-30T00:00:00,Annandale-on-Hudson,USA,12504,NY,Bard College,Four-Year College,2000.0000,"{'Firstname': 'David', 'Lastname': 'Pierce', 'Institution': 'Bard College', 'City': 'Annandale-on-Hudson', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,History of Religion,Summer Stipends,{},Title not available,0,{},1967
284,FT-10169-67,I,0.0000,2000.0000,0.0000,2000.0000,1966-10-01T00:00:00,1967-01-12,"{'Name': 'Social Sciences, General'}",1,Research Programs,1967-09-30T00:00:00,Geneseo,USA,14454-1401,NY,"SUNY Research Foundation, College at Geneseo",Four-Year College,2000.0000,"{'Firstname': 'Richard', 'Lastname': 'Roark', 'Institution': 'SUNY Research Foundation, College at Geneseo', 'City': 'Geneseo', 'State': 'NY', 'Country': 'USA', 'ParticipantTypeID': 'Project Director', 'ValidFr': '1966-10-01T00:00:00'}",1,"Social Sciences, General",Summer Stipends,{},Title not available,0,{},1967
